sep=;
purchase_id;purchase_timestamp;delivery_timestamp;delivery_company
21318;2021-01-02T14:43:41;2021-01-06T14:48:26;360
21319;2021-01-17T04:13:05;2021-01-20T04:14:17;360
21320;2021-03-09T06:51:10;2021-03-12T06:51:22;360
21321;2021-03-09T08:17:04;2021-03-11T08:19:08;360
21322;2021-02-25T14:18:19;2021-03-01T14:21:52;360
21323;2021-01-23T20:03:16;2021-01-28T20:08:01;516
21324;2021-01-12T17:09:10;2021-01-17T17:12:12;620
21325;2021-03-06T02:05:10;2021-03-09T02:05:52;360
21326;2021-02-25T13:46:12;2021-02-27T13:49:30;360
21327;2021-01-03T04:33:33;2021-01-07T04:38:21;360
21328;2021-03-10T12:46:15;2021-03-13T12:50:23;620
21329;2021-04-06T17:58:26;2021-04-11T18:01:09;620
21330;2021-03-28T08:44:47;2021-04-01T08:49:08;516
21331;2021-01-26T05:03:10;2021-01-29T05:06:24;620
21332;2021-04-09T16:42:33;2021-04-14T16:44:22;620
21333;2021-04-04T17:45:11;2021-04-09T17:46:58;620
21334;2021-02-08T17:58:39;2021-02-13T18:02:55;516
21335;2021-01-23T23:55:08;2021-01-27T23:58:14;516
21336;2021-03-14T10:11:42;2021-03-17T10:13:30;360
21337;2021-04-16T04:39:12;2021-04-21T04:41:12;516
21338;2021-02-15T09:32:46;2021-02-19T09:36:46;360
21339;2021-02-05T13:08:12;2021-02-07T13:10:17;620
21340;2021-02-26T14:40:01;2021-03-01T14:41:05;620
21341;2021-02-19T09:51:34;2021-02-23T09:52:26;516
21342;2021-03-18T21:07:26;2021-03-23T21:09:27;360
21343;2021-02-01T22:47:05;2021-02-03T22:52:00;620
21344;2021-03-06T00:18:50;2021-03-09T00:21:30;620
21345;2021-04-04T10:43:21;2021-04-09T10:46:02;516
21346;2021-01-22T07:01:59;2021-01-26T07:02:30;360
21347;2021-02-15T22:15:59;2021-02-17T22:16:45;516
21348;2021-01-06T13:10:04;2021-01-08T13:11:01;516
21349;2021-03-27T00:21:35;2021-03-31T00:23:07;516
21350;2021-02-18T16:12:04;2021-02-23T16:12:34;516
21351;2021-02-14T02:07:06;2021-02-16T02:11:55;360
21352;2021-01-15T06:09:39;2021-01-20T06:12:54;516
21353;2021-02-02T07:31:37;2021-02-06T07:36:22;516
21354;2021-04-16T06:36:47;2021-04-20T06:39:09;620
21355;2021-01-07T03:50:50;2021-01-09T03:53:32;620
21356;2021-04-04T17:23:13;2021-04-06T17:26:40;516
21357;2021-01-24T21:46:42;2021-01-27T21:48:35;516
21358;2021-04-01T23:58:36;2021-04-05T23:59:07;516
21359;2021-01-31T21:29:50;2021-02-04T21:32:33;360
21360;2021-02-01T22:05:13;2021-02-04T22:09:32;516
21361;2021-03-27T09:03:36;2021-03-31T09:04:29;360
21362;2021-04-03T22:31:03;2021-04-08T22:32:05;620
21363;2021-02-20T06:06:02;2021-02-22T06:07:08;516
21364;2021-01-25T16:01:52;2021-01-30T16:06:16;360
21365;2021-03-24T15:38:30;2021-03-29T15:39:39;516
21366;2021-02-17T02:02:40;2021-02-19T02:06:33;516
21367;2021-02-23T15:36:11;2021-02-25T15:36:47;620
21368;2021-03-06T00:13:25;2021-03-09T00:17:16;516
21369;2021-01-12T13:37:18;2021-01-17T13:40:07;516
21370;2021-01-27T05:07:28;2021-01-31T05:11:25;620
21371;2021-03-10T01:10:06;2021-03-14T01:11:44;360
21372;2021-03-25T11:36:35;2021-03-29T11:40:44;620
21373;2021-01-11T17:47:42;2021-01-14T17:49:21;360
21374;2021-01-01T16:28:21;2021-01-03T16:32:44;360
21375;2021-02-15T19:42:18;2021-02-17T19:42:41;360
21376;2021-02-13T16:09:32;2021-02-18T16:13:55;516
21377;2021-01-07T10:23:24;2021-01-11T10:27:46;516
21378;2021-02-12T07:52:41;2021-02-16T07:54:16;360
21379;2021-03-26T21:36:56;2021-03-30T21:37:43;360
21380;2021-04-02T11:22:43;2021-04-06T11:25:35;620
21381;2021-02-06T08:42:39;2021-02-09T08:45:58;360
21382;2021-03-30T15:08:49;2021-04-04T15:11:52;620
21383;2021-04-01T23:08:25;2021-04-06T23:10:48;360
21384;2021-04-08T06:06:26;2021-04-13T06:08:45;360
21385;2021-02-22T17:55:19;2021-02-26T17:55:46;516
21386;2021-02-20T23:15:04;2021-02-22T23:18:43;516
21387;2021-03-19T06:09:35;2021-03-22T06:09:55;360
21388;2021-01-11T10:52:45;2021-01-16T10:55:50;620
21389;2021-03-22T18:44:17;2021-03-26T18:45:03;620
21390;2021-03-06T16:50:10;2021-03-09T16:53:26;620
21391;2021-03-13T01:28:02;2021-03-16T01:31:10;516
21392;2021-01-28T02:29:44;2021-01-31T02:32:52;620
21393;2021-03-27T15:36:18;2021-03-29T15:38:39;516
21394;2021-03-02T02:30:33;2021-03-07T02:31:46;360
21395;2021-04-07T06:01:21;2021-04-09T06:04:39;620
21396;2021-01-18T21:36:33;2021-01-23T21:41:15;360
21397;2021-01-29T09:03:57;2021-02-03T09:08:32;360
21398;2021-03-11T05:20:43;2021-03-14T05:24:24;620
21399;2021-03-30T14:45:24;2021-04-01T14:46:27;360
21400;2021-03-08T12:27:10;2021-03-11T12:28:45;360
21401;2021-02-10T21:01:26;2021-02-13T21:06:04;620
21402;2021-03-09T07:00:38;2021-03-14T07:02:26;620
21403;2021-01-30T05:26:53;2021-02-01T05:31:42;620
21404;2021-01-21T23:49:11;2021-01-25T23:54:05;516
21405;2021-02-03T19:08:24;2021-02-05T19:12:56;360
21406;2021-01-06T01:49:34;2021-01-08T01:49:52;360
21407;2021-01-05T07:25:46;2021-01-10T07:25:51;620
21408;2021-04-10T21:09:01;2021-04-14T21:12:24;360
21409;2021-01-20T06:10:30;2021-01-24T06:14:22;516
21410;2021-03-25T22:41:16;2021-03-27T22:42:03;516
21411;2021-03-24T12:32:40;2021-03-27T12:33:29;620
21412;2021-04-04T11:47:09;2021-04-09T11:47:51;516
21413;2021-02-17T12:10:19;2021-02-21T12:12:03;620
21414;2021-01-30T05:41:50;2021-02-02T05:44:05;360
21415;2021-02-27T23:13:08;2021-03-03T23:15:08;620
21416;2021-01-10T14:38:33;2021-01-13T14:41:33;516
21417;2021-03-31T22:00:41;2021-04-04T22:05:09;620
21418;2021-02-18T06:55:24;2021-02-23T06:56:09;620
21419;2021-01-13T15:15:57;2021-01-16T15:18:24;360
21420;2021-01-18T07:52:36;2021-01-23T07:56:08;360
21421;2021-03-27T17:32:04;2021-03-29T17:35:43;516
21422;2021-02-12T15:53:09;2021-02-15T15:55:18;516
21423;2021-02-03T23:29:42;2021-02-08T23:34:27;620
21424;2021-03-10T11:34:01;2021-03-13T11:34:19;620
21425;2021-04-04T09:35:43;2021-04-09T09:37:59;360
21426;2021-03-26T12:37:23;2021-03-29T12:37:42;620
21427;2021-03-12T07:17:14;2021-03-17T07:19:52;620
21428;2021-01-04T08:45:14;2021-01-06T08:45:51;516
21429;2021-04-14T10:29:30;2021-04-19T10:31:21;516
21430;2021-04-05T15:44:19;2021-04-10T15:47:53;516
21431;2021-03-30T21:19:27;2021-04-01T21:19:32;516
21432;2021-02-27T14:02:46;2021-03-02T14:06:19;620
21433;2021-02-03T11:13:07;2021-02-08T11:15:57;360
21434;2021-03-17T15:40:20;2021-03-19T15:43:17;516
21435;2021-01-26T15:18:57;2021-01-28T15:19:28;360
21436;2021-01-08T10:26:45;2021-01-12T10:31:30;360
21437;2021-01-01T11:32:18;2021-01-06T11:35:28;516
21438;2021-02-06T06:31:28;2021-02-09T06:36:19;516
21439;2021-04-03T22:15:19;2021-04-07T22:19:00;516
21440;2021-02-05T18:45:10;2021-02-08T18:49:24;516
21441;2021-02-20T20:19:13;2021-02-23T20:23:48;360
21442;2021-02-23T19:09:00;2021-02-27T19:09:24;620
21443;2021-03-20T13:24:27;2021-03-22T13:28:37;360
21444;2021-03-15T18:29:03;2021-03-18T18:32:07;516
21445;2021-01-18T09:03:27;2021-01-20T09:08:22;360
21446;2021-02-08T22:58:50;2021-02-12T23:03:43;360
21447;2021-03-28T00:10:00;2021-03-31T00:13:19;620
21448;2021-03-26T04:01:53;2021-03-28T04:06:15;516
21449;2021-03-03T18:14:12;2021-03-07T18:16:49;360
21450;2021-02-16T11:37:12;2021-02-19T11:41:51;516
21451;2021-03-17T04:23:00;2021-03-21T04:27:16;620
21452;2021-01-29T05:14:51;2021-01-31T05:16:32;360
21453;2021-03-19T21:31:10;2021-03-22T21:35:58;360
21454;2021-04-06T03:04:40;2021-04-08T03:08:50;620
21455;2021-04-14T06:39:12;2021-04-16T06:42:37;360
21456;2021-01-23T11:53:50;2021-01-27T11:58:49;620
21457;2021-02-15T07:42:15;2021-02-19T07:43:42;620
21458;2021-01-05T00:11:29;2021-01-07T00:14:04;516
21459;2021-01-27T18:25:56;2021-01-31T18:30:40;620
21460;2021-03-25T20:28:16;2021-03-28T20:32:59;360
21461;2021-03-02T09:30:29;2021-03-07T09:35:17;516
21462;2021-03-20T00:56:54;2021-03-23T00:58:03;620
21463;2021-03-12T08:07:40;2021-03-14T08:09:40;360
21464;2021-01-05T09:59:07;2021-01-07T09:59:13;620
21465;2021-03-18T14:16:53;2021-03-23T14:19:01;620
21466;2021-01-08T14:14:26;2021-01-12T14:14:33;620
21467;2021-03-26T06:06:26;2021-03-29T06:08:47;620
21468;2021-03-13T22:37:56;2021-03-18T22:38:39;360
21469;2021-04-15T05:46:31;2021-04-20T05:47:44;516
21470;2021-03-11T02:31:48;2021-03-15T02:33:19;516
21471;2021-02-19T12:15:47;2021-02-21T12:18:42;360
21472;2021-02-11T00:04:06;2021-02-16T00:06:47;516
21473;2021-03-12T11:15:43;2021-03-16T11:19:45;620
21474;2021-03-19T17:04:33;2021-03-21T17:05:17;516
21475;2021-02-16T02:48:22;2021-02-19T02:52:09;516
21476;2021-01-16T11:17:41;2021-01-19T11:20:18;360
21477;2021-02-25T20:36:10;2021-02-27T20:40:21;620
21478;2021-04-09T03:40:36;2021-04-11T03:42:35;516
21479;2021-03-02T08:59:58;2021-03-07T09:02:38;620
21480;2021-02-04T01:54:18;2021-02-09T01:55:09;360
21481;2021-02-13T19:03:22;2021-02-16T19:07:30;516
21482;2021-01-10T04:26:31;2021-01-15T04:27:41;516
21483;2021-02-19T05:36:10;2021-02-22T05:37:45;516
21484;2021-01-17T19:18:55;2021-01-22T19:20:01;620
21485;2021-03-01T17:50:17;2021-03-05T17:50:54;516
21486;2021-01-11T15:04:04;2021-01-15T15:04:16;516
21487;2021-01-25T03:53:29;2021-01-30T03:56:59;620
21488;2021-03-28T10:12:22;2021-03-31T10:16:53;516
21489;2021-01-24T08:03:13;2021-01-28T08:03:49;516
21490;2021-01-31T15:21:02;2021-02-04T15:22:13;620
21491;2021-01-16T02:02:40;2021-01-18T02:03:09;360
21492;2021-02-22T02:58:25;2021-02-25T03:00:59;620
21493;2021-01-08T13:23:42;2021-01-10T13:24:20;360
21494;2021-01-08T16:17:13;2021-01-11T16:21:49;360
21495;2021-01-31T08:51:52;2021-02-05T08:55:48;516
21496;2021-03-05T10:00:57;2021-03-09T10:01:52;620
21497;2021-03-18T08:29:31;2021-03-21T08:33:18;360
21498;2021-02-03T09:24:58;2021-02-08T09:29:35;620
21499;2021-01-29T21:26:10;2021-01-31T21:28:05;360
21500;2021-02-09T02:38:24;2021-02-11T02:41:12;620
21501;2021-01-02T11:47:26;2021-01-07T11:50:19;620
21502;2021-03-26T06:26:37;2021-03-29T06:28:08;516
21503;2021-01-06T23:56:06;2021-01-09T23:59:36;620
21504;2021-01-30T21:02:52;2021-02-04T21:06:11;620
21505;2021-04-01T22:20:13;2021-04-06T22:24:02;360
21506;2021-03-13T18:52:46;2021-03-18T18:53:03;360
21507;2021-02-06T10:20:13;2021-02-10T10:20:39;360
21508;2021-01-04T10:17:18;2021-01-09T10:19:38;360
21509;2021-02-26T14:17:12;2021-03-03T14:22:04;360
21510;2021-04-09T11:46:56;2021-04-11T11:49:40;620
21511;2021-02-06T22:06:51;2021-02-10T22:08:15;516
21512;2021-02-28T09:06:44;2021-03-02T09:09:28;360
21513;2021-01-10T15:33:21;2021-01-13T15:36:36;516
21514;2021-02-14T10:14:59;2021-02-19T10:18:07;516
21515;2021-02-10T23:20:24;2021-02-14T23:21:14;360
21516;2021-04-02T11:57:30;2021-04-05T11:59:06;620
21517;2021-04-03T13:36:31;2021-04-05T13:37:27;360
21518;2021-01-27T00:19:42;2021-01-29T00:22:39;620
21519;2021-02-28T17:21:49;2021-03-02T17:26:02;516
21520;2021-01-05T13:46:37;2021-01-08T13:49:46;620
21521;2021-01-08T02:03:03;2021-01-11T02:07:51;620
21522;2021-03-22T04:24:15;2021-03-24T04:26:02;516
21523;2021-03-28T17:08:11;2021-04-01T17:11:53;516
21524;2021-01-08T08:56:07;2021-01-11T08:59:25;360
21525;2021-01-11T11:59:06;2021-01-16T12:00:56;360
21526;2021-01-30T15:07:16;2021-02-03T15:11:23;516
21527;2021-02-27T15:31:40;2021-03-03T15:33:02;516
21528;2021-02-17T01:52:43;2021-02-22T01:53:34;620
21529;2021-04-07T14:19:29;2021-04-11T14:24:23;516
21530;2021-04-11T08:27:54;2021-04-16T08:29:57;516
21531;2021-03-10T06:26:51;2021-03-14T06:31:32;620
21532;2021-02-19T03:32:07;2021-02-24T03:34:39;516
21533;2021-03-18T05:15:37;2021-03-22T05:18:53;620
21534;2021-03-26T18:49:35;2021-03-29T18:49:50;516
21535;2021-03-02T18:46:30;2021-03-06T18:50:34;620
21536;2021-01-04T19:06:11;2021-01-06T19:10:38;360
21537;2021-01-15T07:25:26;2021-01-19T07:25:44;620
21538;2021-02-24T18:08:22;2021-02-26T18:09:44;620
21539;2021-01-12T07:13:08;2021-01-16T07:14:05;516
21540;2021-02-13T06:48:51;2021-02-18T06:52:58;360
21541;2021-01-09T06:06:20;2021-01-12T06:09:47;620
21542;2021-03-11T13:05:06;2021-03-13T13:05:20;516
21543;2021-01-03T23:52:33;2021-01-08T23:52:40;516
21544;2021-01-14T06:37:03;2021-01-17T06:40:04;516
21545;2021-02-07T18:33:12;2021-02-09T18:38:03;620
21546;2021-01-12T14:49:15;2021-01-17T14:50:15;620
21547;2021-01-09T04:48:40;2021-01-13T04:50:03;620
21548;2021-03-06T07:47:10;2021-03-11T07:48:03;620
21549;2021-03-25T00:59:29;2021-03-30T01:02:08;516
21550;2021-04-14T10:06:46;2021-04-16T10:10:59;360
21551;2021-03-22T14:59:11;2021-03-25T14:59:52;516
21552;2021-02-21T16:29:46;2021-02-23T16:34:28;516
21553;2021-02-25T14:09:13;2021-03-01T14:11:22;516
21554;2021-03-05T14:20:23;2021-03-08T14:20:45;620
21555;2021-04-04T00:49:41;2021-04-06T00:50:42;620
21556;2021-03-08T06:58:17;2021-03-12T07:03:12;516
21557;2021-01-05T22:40:36;2021-01-10T22:43:14;516
21558;2021-03-05T15:29:35;2021-03-08T15:33:46;620
21559;2021-03-04T06:18:28;2021-03-08T06:18:45;516
21560;2021-04-03T04:49:38;2021-04-07T04:50:25;360
21561;2021-01-25T08:23:59;2021-01-30T08:27:19;516
21562;2021-02-02T23:44:02;2021-02-07T23:46:22;620
21563;2021-01-03T14:48:32;2021-01-08T14:53:15;360
21564;2021-01-28T05:02:19;2021-02-01T05:07:14;360
21565;2021-03-25T10:38:41;2021-03-30T10:42:31;516
21566;2021-02-13T19:38:31;2021-02-17T19:42:23;516
21567;2021-03-28T00:15:29;2021-04-02T00:17:00;620
21568;2021-03-18T18:05:48;2021-03-22T18:07:00;516
21569;2021-01-13T07:17:18;2021-01-16T07:18:59;620
21570;2021-02-28T17:29:20;2021-03-04T17:31:19;360
21571;2021-03-03T16:48:53;2021-03-08T16:51:45;620
21572;2021-02-05T02:45:27;2021-02-08T02:49:07;516
21573;2021-01-15T07:37:39;2021-01-17T07:41:11;516
21574;2021-01-24T10:51:55;2021-01-27T10:55:08;360
21575;2021-02-02T23:47:12;2021-02-07T23:47:46;360
21576;2021-01-15T15:08:18;2021-01-18T15:12:48;620
21577;2021-01-30T09:34:37;2021-02-03T09:36:08;620
21578;2021-02-07T10:01:21;2021-02-11T10:04:27;360
21579;2021-01-04T15:42:51;2021-01-06T15:43:17;360
21580;2021-01-01T08:10:54;2021-01-03T08:14:51;620
21581;2021-02-06T03:13:49;2021-02-11T03:14:00;516
21582;2021-04-01T16:20:49;2021-04-04T16:21:48;620
21583;2021-03-20T09:18:52;2021-03-25T09:22:38;360
21584;2021-01-20T16:59:15;2021-01-23T17:03:21;360
21585;2021-03-09T15:17:59;2021-03-12T15:21:23;620
21586;2021-01-17T18:10:20;2021-01-19T18:13:43;516
21587;2021-01-27T21:50:41;2021-01-30T21:55:23;620
21588;2021-04-13T13:22:12;2021-04-17T13:25:13;516
21589;2021-04-11T01:42:56;2021-04-15T01:44:24;620
21590;2021-01-04T10:47:50;2021-01-07T10:52:00;360
21591;2021-03-02T17:22:51;2021-03-05T17:25:57;360
21592;2021-02-23T08:25:15;2021-02-25T08:29:45;620
21593;2021-03-28T10:07:28;2021-04-01T10:07:53;516
21594;2021-01-16T12:50:44;2021-01-20T12:53:47;360
21595;2021-01-15T06:42:32;2021-01-20T06:45:13;360
21596;2021-02-12T15:07:15;2021-02-15T15:08:02;620
21597;2021-04-09T02:47:01;2021-04-12T02:51:14;620
21598;2021-04-07T21:43:36;2021-04-12T21:46:37;360
21599;2021-03-19T13:15:42;2021-03-22T13:16:44;516
21600;2021-03-26T12:56:53;2021-03-29T12:58:08;360
21601;2021-01-09T12:08:08;2021-01-11T12:09:13;360
21602;2021-03-31T20:01:41;2021-04-02T20:04:58;620
21603;2021-03-04T20:56:31;2021-03-07T20:59:20;620
21604;2021-01-17T19:25:42;2021-01-22T19:28:38;620
21605;2021-03-11T17:51:56;2021-03-13T17:54:31;620
21606;2021-01-28T11:18:14;2021-01-30T11:22:46;516
21607;2021-01-14T22:39:39;2021-01-16T22:43:15;620
21608;2021-03-24T16:25:56;2021-03-27T16:30:05;360
21609;2021-03-15T08:41:55;2021-03-17T08:46:26;620
21610;2021-01-27T22:53:04;2021-01-29T22:56:26;516
21611;2021-04-11T10:50:12;2021-04-15T10:53:01;516
21612;2021-02-21T16:39:13;2021-02-25T16:40:10;516
21613;2021-01-19T15:17:40;2021-01-21T15:21:22;620
21614;2021-02-17T01:21:03;2021-02-19T01:21:23;620
21615;2021-02-25T00:55:03;2021-03-02T00:56:37;620
21616;2021-03-13T06:54:26;2021-03-17T06:58:56;360
21617;2021-03-12T10:55:06;2021-03-14T10:57:25;516
21618;2021-01-01T21:54:10;2021-01-05T21:56:24;516
21619;2021-03-07T08:26:42;2021-03-09T08:31:15;620
21620;2021-03-14T17:51:01;2021-03-16T17:53:14;620
21621;2021-01-06T14:29:17;2021-01-11T14:30:10;620
21622;2021-02-19T08:46:20;2021-02-24T08:49:26;620
21623;2021-02-10T12:09:51;2021-02-14T12:14:16;516
21624;2021-03-03T12:54:38;2021-03-05T12:56:25;516
21625;2021-02-23T04:29:18;2021-02-27T04:30:37;620
21626;2021-02-22T20:11:13;2021-02-26T20:14:23;620
21627;2021-03-27T03:11:03;2021-03-29T03:15:24;516
21628;2021-01-10T01:24:05;2021-01-12T01:26:15;516
21629;2021-02-27T22:30:54;2021-03-01T22:31:00;360
21630;2021-01-04T08:01:11;2021-01-07T08:01:34;360
21631;2021-04-02T00:24:18;2021-04-05T00:24:59;516
21632;2021-02-24T04:16:13;2021-02-27T04:20:14;516
21633;2021-01-16T14:56:58;2021-01-21T15:00:52;620
21634;2021-02-19T10:20:35;2021-02-24T10:23:07;516
21635;2021-01-12T18:31:22;2021-01-15T18:31:45;516
21636;2021-01-28T07:31:16;2021-02-01T07:34:01;620
21637;2021-04-11T07:16:37;2021-04-15T07:18:36;620
21638;2021-04-08T22:16:53;2021-04-11T22:19:57;516
21639;2021-04-01T03:45:39;2021-04-03T03:49:38;620
21640;2021-02-21T22:31:46;2021-02-26T22:36:31;360
21641;2021-02-04T11:04:58;2021-02-07T11:09:12;516
21642;2021-01-14T02:03:11;2021-01-19T02:03:24;620
21643;2021-01-10T08:49:04;2021-01-13T08:51:33;516
21644;2021-02-15T13:44:46;2021-02-17T13:49:41;620
21645;2021-04-12T00:11:31;2021-04-17T00:16:09;516
21646;2021-02-21T13:54:42;2021-02-25T13:59:30;360
21647;2021-03-19T23:44:53;2021-03-21T23:47:34;620
21648;2021-02-04T10:50:02;2021-02-08T10:53:28;360
21649;2021-04-01T07:55:41;2021-04-05T07:58:25;620
21650;2021-03-08T17:40:03;2021-03-12T17:40:53;516
21651;2021-02-14T15:32:13;2021-02-19T15:34:47;360
21652;2021-02-15T09:21:39;2021-02-20T09:22:37;360
21653;2021-03-19T22:46:55;2021-03-23T22:51:38;516
21654;2021-02-15T08:23:05;2021-02-20T08:24:42;360
21655;2021-02-09T04:30:08;2021-02-11T04:33:45;620
21656;2021-02-19T10:19:46;2021-02-21T10:22:00;360
21657;2021-02-13T11:09:40;2021-02-16T11:11:42;516
21658;2021-03-31T17:43:11;2021-04-04T17:45:44;360
21659;2021-01-27T02:52:52;2021-01-31T02:57:37;516
21660;2021-01-18T19:25:12;2021-01-20T19:30:05;360
21661;2021-01-14T15:43:17;2021-01-18T15:47:50;360
21662;2021-03-30T09:32:04;2021-04-03T09:36:27;620
21663;2021-02-06T13:08:30;2021-02-08T13:08:37;516
21664;2021-03-12T01:08:51;2021-03-16T01:09:42;360
21665;2021-02-04T03:58:53;2021-02-07T04:03:25;516
21666;2021-04-10T13:51:21;2021-04-12T13:55:06;516
21667;2021-04-06T01:00:06;2021-04-10T01:00:54;516
21668;2021-03-19T21:34:51;2021-03-23T21:38:21;516
21669;2021-04-15T12:07:30;2021-04-18T12:12:22;360
21670;2021-04-07T03:38:20;2021-04-10T03:43:19;360
21671;2021-01-30T18:23:00;2021-02-03T18:26:05;360
21672;2021-03-13T19:03:07;2021-03-16T19:06:59;620
21673;2021-03-24T17:42:12;2021-03-27T17:44:05;620
21674;2021-01-20T22:06:04;2021-01-25T22:08:38;516
21675;2021-03-07T23:04:31;2021-03-10T23:08:11;516
21676;2021-03-07T18:53:56;2021-03-09T18:56:23;516
21677;2021-01-14T08:58:43;2021-01-16T09:03:34;516
21678;2021-03-17T17:04:01;2021-03-19T17:06:47;360
21679;2021-01-25T15:05:08;2021-01-27T15:06:18;516
21680;2021-02-22T01:53:15;2021-02-24T01:56:53;360
21681;2021-04-01T16:28:53;2021-04-04T16:33:05;360
21682;2021-03-07T12:55:36;2021-03-11T12:58:43;620
21683;2021-01-15T02:16:44;2021-01-18T02:21:05;360
21684;2021-02-13T01:46:25;2021-02-18T01:51:00;516
21685;2021-01-06T15:53:27;2021-01-09T15:55:32;360
21686;2021-02-17T18:52:00;2021-02-20T18:53:56;516
21687;2021-02-11T23:56:16;2021-02-14T23:56:24;620
21688;2021-04-04T15:06:18;2021-04-08T15:06:47;360
21689;2021-01-20T11:39:15;2021-01-22T11:43:07;620
21690;2021-01-28T22:56:42;2021-01-31T22:57:15;620
21691;2021-01-18T06:03:48;2021-01-20T06:07:57;516
21692;2021-02-10T22:20:18;2021-02-12T22:20:57;620
21693;2021-02-22T04:13:37;2021-02-27T04:14:32;360
21694;2021-02-27T23:12:41;2021-03-04T23:15:55;620
21695;2021-03-19T03:24:02;2021-03-23T03:28:13;516
21696;2021-04-04T07:57:16;2021-04-06T08:01:49;360
21697;2021-01-06T00:10:52;2021-01-08T00:11:48;360
21698;2021-01-25T17:21:13;2021-01-27T17:22:00;360
21699;2021-01-25T06:06:27;2021-01-28T06:08:34;516
21700;2021-04-04T04:48:14;2021-04-07T04:52:12;360
21701;2021-02-12T20:43:16;2021-02-14T20:45:42;360
21702;2021-04-01T16:06:07;2021-04-05T16:08:37;516
21703;2021-02-27T19:26:34;2021-03-04T19:28:47;516
21704;2021-02-16T13:45:20;2021-02-19T13:46:47;620
21705;2021-01-11T18:47:10;2021-01-14T18:51:04;360
21706;2021-01-01T02:41:20;2021-01-04T02:44:27;620
21707;2021-04-16T02:48:38;2021-04-19T02:49:08;360
21708;2021-01-14T11:57:53;2021-01-18T11:59:18;516
21709;2021-02-14T19:37:56;2021-02-18T19:42:54;516
21710;2021-02-17T02:58:00;2021-02-20T03:00:51;516
21711;2021-03-20T05:43:22;2021-03-25T05:47:36;516
21712;2021-02-08T15:36:47;2021-02-13T15:38:20;516
21713;2021-02-06T16:34:02;2021-02-08T16:34:36;360
21714;2021-03-17T21:13:02;2021-03-19T21:15:17;360
21715;2021-01-09T20:32:57;2021-01-11T20:36:02;620
21716;2021-02-18T01:42:32;2021-02-20T01:46:00;360
21717;2021-04-07T16:31:32;2021-04-12T16:32:02;516
21718;2021-01-09T03:15:19;2021-01-12T03:18:27;360
21719;2021-04-04T22:44:35;2021-04-08T22:46:52;516
21720;2021-02-28T12:57:12;2021-03-04T12:57:49;360
21721;2021-04-07T13:39:35;2021-04-11T13:41:05;516
21722;2021-02-23T01:05:59;2021-02-26T01:08:52;620
21723;2021-03-02T11:30:14;2021-03-05T11:33:45;360
21724;2021-01-26T06:18:39;2021-01-29T06:19:07;620
21725;2021-03-31T20:41:20;2021-04-02T20:45:22;620
21726;2021-02-08T09:47:02;2021-02-12T09:50:36;620
21727;2021-04-04T05:36:49;2021-04-08T05:40:37;516
21728;2021-04-02T16:23:08;2021-04-04T16:26:26;620
21729;2021-03-11T15:54:26;2021-03-16T15:56:42;620
21730;2021-04-15T00:22:43;2021-04-17T00:25:19;516
21731;2021-01-18T22:19:50;2021-01-21T22:22:29;360
21732;2021-03-31T03:10:31;2021-04-03T03:13:10;516
21733;2021-01-25T06:52:19;2021-01-27T06:52:31;620
21734;2021-03-24T04:31:13;2021-03-28T04:33:25;516
21735;2021-01-24T17:44:27;2021-01-26T17:49:17;360
21736;2021-03-28T10:26:11;2021-03-30T10:26:54;360
21737;2021-02-28T16:49:45;2021-03-04T16:50:23;620
21738;2021-04-04T22:15:05;2021-04-08T22:18:11;620
21739;2021-03-10T11:23:23;2021-03-14T11:23:36;620
21740;2021-03-02T15:25:49;2021-03-05T15:29:35;620
21741;2021-02-28T15:07:31;2021-03-02T15:11:55;620
21742;2021-03-10T20:28:17;2021-03-15T20:30:21;620
21743;2021-02-26T20:30:02;2021-02-28T20:31:23;620
21744;2021-04-02T12:27:24;2021-04-04T12:31:51;516
21745;2021-02-14T11:03:20;2021-02-19T11:07:19;516
21746;2021-04-05T17:12:11;2021-04-07T17:15:43;516
21747;2021-04-10T08:06:01;2021-04-13T08:10:03;516
21748;2021-01-01T07:01:31;2021-01-05T07:03:52;516
21749;2021-03-28T13:29:33;2021-03-30T13:29:41;620
21750;2021-02-22T23:41:36;2021-02-25T23:45:28;360
21751;2021-03-30T08:03:40;2021-04-03T08:06:23;360
21752;2021-01-08T12:53:33;2021-01-12T12:55:38;620
21753;2021-01-25T19:32:34;2021-01-27T19:33:05;516
21754;2021-03-17T14:30:18;2021-03-21T14:32:18;360
21755;2021-01-21T02:59:21;2021-01-23T03:03:55;360
21756;2021-01-02T16:02:15;2021-01-04T16:06:21;620
21757;2021-01-20T10:07:34;2021-01-22T10:11:16;516
21758;2021-03-07T01:34:47;2021-03-12T01:34:53;620
21759;2021-01-12T21:07:22;2021-01-17T21:11:09;360
21760;2021-02-17T19:35:07;2021-02-19T19:35:52;620
21761;2021-04-12T12:53:59;2021-04-17T12:55:09;620
21762;2021-04-11T12:42:40;2021-04-16T12:47:34;620
21763;2021-04-11T06:47:02;2021-04-13T06:47:32;360
21764;2021-03-03T02:38:05;2021-03-08T02:41:27;360
21765;2021-01-06T08:49:35;2021-01-08T08:50:57;360
21766;2021-03-14T23:09:34;2021-03-19T23:10:01;360
21767;2021-02-14T11:40:37;2021-02-18T11:44:16;360
